Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2004-06-09,72.734,73.26,72.66,72.887,6468539
2004-06-10,73,73.42,72.727,73.186,4287353
2004-06-14,72.854,73.284,72.507,72.87,5093852
2004-06-15,73.212,73.794,73,73.254,5572311
2004-06-16,73.018,73.567,72.887,73.124,3887999
2004-06-17,73.22,73.266,72.87,73.17,5166774
2004-06-18,72.976,73.461,72.734,72.862,7987727
2004-06-21,73.138,73.162,72.257,72.403,4750486
2004-06-22,72.232,73.008,72.111,72.832,5128583
2004-06-23,72.895,73.496,72.685,73.453,5382459
2004-06-24,73.041,73.558,72.685,72.808,5029828
2004-06-25,72.773,73,71.959,72.451,6393394
2004-06-28,72.581,72.734,71.491,71.772,5461194
2004-06-29,71.482,71.594,71.117,71.43,5432025
2004-06-30,71.439,71.601,70.954,71.318,5838671
2004-07-01,71.421,71.553,70.04,70.793,6196622
2004-07-02,70.751,70.832,70.065,70.419,3552918
2004-07-06,69.982,70.168,68.875,69.336,7918381
2004-07-07,69.012,69.53,68.811,69.051,6989893
2004-07-08,68.769,68.777,67.619,67.679,9306549
2004-07-09,68.285,68.364,67.567,67.871,8151744
2004-07-12,67.959,68.973,67.491,68.729,7427440
2004-07-13,69.497,69.65,68.931,68.973,7417309
2004-07-14,68.64,68.965,67.782,68.066,7785147
2004-07-15,68.066,68.468,67.645,67.975,8684959
2004-07-16,69.62,69.967,68.187,68.187,12905691
2004-07-19,68.364,69.458,68.285,69.012,8152734
2004-07-20,69.279,69.974,69.012,69.868,6971602
2004-07-21,70.184,70.478,69.012,69.012,6799178
2004-07-22,68.769,69.903,68.512,69.627,7382201
2004-07-23,69.336,69.627,68.364,68.649,5326472
2004-07-26,68.649,69.238,68.374,68.842,5583679
2004-07-27,69.256,69.822,69.134,69.481,5065793
2004-07-28,69.481,69.806,68.672,69.458,8115897
2004-07-29,69.78,70.566,69.763,70.203,5231174
2004-07-30,69.941,70.711,69.893,70.446,4336547
2004-08-02,70.283,70.703,69.919,70.136,4212822
2004-08-03,70.145,70.226,69.125,69.345,5125986
2004-08-04,69.012,70.106,68.973,69.555,5141190
2004-08-05,69.555,69.919,68.777,68.922,4795603
2004-08-06,68.266,68.575,67.491,67.539,6450990
2004-08-09,67.539,67.929,67.047,67.597,4475723
2004-08-10,67.959,68.761,67.806,68.761,5385673
2004-08-11,67.715,67.946,67.233,67.71,6511681
2004-08-12,67.192,67.192,66.261,66.514,8814740
2004-08-13,66.78,67.912,66.756,67.887,7171216
2004-08-16,67.715,68.415,67.567,67.975,5390864
2004-08-17,68.041,68.398,67.687,67.993,4398718
2004-08-18,67.635,68.875,67.611,68.875,5974508
2004-08-19,68.567,69.051,68.324,68.68,5814817
2004-08-20,68.382,68.973,68.382,68.973,5563782
2004-08-23,68.956,69.134,68.486,68.486,5268621
2004-08-24,68.769,68.892,68.243,68.536,3350089
2004-08-25,68.769,68.99,68.406,68.826,5444753
2004-08-26,68.769,68.801,68.52,68.52,3874155
2004-08-27,68.486,68.729,68.438,68.722,3021802
2004-08-30,68.422,68.761,68.276,68.285,2815509
2004-08-31,68.406,68.52,67.679,68.52,4204169
2004-09-01,68.002,68.842,67.967,68.138,5869202
2004-09-02,68.138,68.591,67.838,68.422,4178214
2004-09-03,68.204,68.52,67.929,68.276,4301075
2004-09-07,68.527,69.125,68.446,68.746,4947504
2004-09-08,68.687,69.991,68.672,69.466,7080124
2004-09-09,69.466,70.217,69.466,69.935,5583558
2004-09-10,69.927,70.388,69.78,70.194,4639370
2004-09-13,70.388,70.613,69.644,69.974,5934585
2004-09-14,70.065,70.29,69.702,70.161,4886571
2004-09-15,69.53,69.982,69.49,69.876,5724219
2004-09-16,69.74,70.356,69.522,69.676,4478068
2004-09-17,69.903,69.982,69.125,69.369,7667473
2004-09-20,69.094,69.927,69.094,69.336,5414227
2004-09-21,69.336,69.666,69.044,69.352,5005479
2004-09-22,69.051,69.125,68.098,68.212,6225914
2004-09-23,67.993,68.179,67.345,67.865,5934339
2004-09-24,67.801,68.558,67.782,68.31,6055218
2004-09-27,68.041,68.317,67.946,68.09,5747822
2004-09-28,68.243,68.486,67.865,68.348,4788558
2004-09-29,68.348,68.754,68.08,68.754,5196813
2004-09-30,68.884,69.561,68.777,69.369,6424791
2004-10-01,69.537,70.371,69.481,70.161,5609021
2004-10-04,70.388,71.278,70.161,70.515,6181787
2004-10-05,71.156,71.222,70.494,70.645,6366327
2004-10-06,70.503,71.278,70.47,71.228,4924396
2004-10-07,71.228,71.278,70.711,70.727,3803082
2004-10-08,70.736,71.124,69.991,70.155,5055164
2004-10-11,70.203,70.549,69.798,70.089,3728182
2004-10-12,69.596,69.74,69.238,69.579,5719395
2004-10-13,69.788,69.967,68.31,68.754,8224050
2004-10-14,68.567,68.754,68.204,68.591,5232904
2004-10-15,68.591,68.973,68.446,68.649,7327696
2004-10-18,68.204,69.702,68.195,69.514,8801514
2004-10-19,71.36,72.596,71.36,72.305,16923718
2004-10-20,71.562,72.157,71.43,71.863,8561606
2004-10-21,71.518,71.81,70.921,71.278,7583547
2004-10-22,71.376,71.562,70.621,70.703,7402103
2004-10-25,70.681,71.925,70.637,71.545,7134750
2004-10-26,71.465,72.467,71.399,72.006,9067135
2004-10-27,71.667,73.035,71.601,72.817,7459456
2004-10-28,72.652,73.008,72.354,72.409,5224004
2004-10-29,72.329,72.734,71.966,72.614,5584920
2004-11-01,72.271,73.3,72.192,72.904,6377328
2004-11-02,72.451,73.802,72.409,73.194,6660001
2004-11-03,73.826,74.354,73.6,73.786,8097854
2004-11-04,73.665,74.999,73.479,74.741,8592134
2004-11-05,74.757,75.662,74.757,75.469,8291783
2004-11-08,74.838,75.809,74.838,75.542,6065482
2004-11-09,75.242,76.011,75.242,75.542,5578244
2004-11-10,75.179,76.294,75.179,75.736,7735454
2004-11-11,75.728,77.04,75.686,76.688,9211130
2004-11-12,76.586,77.264,76.504,77.118,6128517
2004-11-15,76.926,77.669,76.698,77.605,6041132
2004-11-16,77.061,77.264,76.579,76.772,7025615
2004-11-17,77.104,78.179,77.104,77.232,7850651
2004-11-18,77.151,77.427,76.883,76.942,5753879
2004-11-19,76.82,76.989,76.253,76.414,7019435
2004-11-22,76.294,77.183,76.182,76.95,7191610
2004-11-23,76.618,77.159,76.497,77.087,6481274
2004-11-24,76.892,77.499,76.892,77.232,4635789
2004-11-26,76.9,77.166,76.518,76.633,2724539
2004-11-29,76.812,77.978,76.812,77.264,7045020
2004-11-30,76.98,77.386,76.243,76.243,7253408
2004-12-01,76.457,77.726,76.431,77.574,7001391
2004-12-02,77.386,78.298,77.255,77.475,6368303
2004-12-03,78.114,78.988,78.114,78.543,8685207
2004-12-06,78.381,79.207,78.195,79.019,6501916
2004-12-07,79.044,79.49,77.663,77.751,8005772
2004-12-08,78.016,78.76,77.484,78.195,6564087
2004-12-09,77.831,78.963,77.435,78.889,7062198
2004-12-10,77.751,79.277,77.751,78.211,5176786
2004-12-13,78.359,78.641,77.734,78.033,5932236
2004-12-14,77.911,79.044,77.902,78.729,5553646
2004-12-15,78.412,79.044,78.325,78.747,4838367
2004-12-16,78.315,79.408,78.315,78.844,6995951
2004-12-17,78.478,79.286,77.831,77.831,10944388
2004-12-20,77.954,78.94,77.954,78.114,5903068
2004-12-21,78.146,78.599,78.082,78.496,5984521
2004-12-22,78.76,79.27,78.713,78.972,6117020
2004-12-23,78.881,79.286,78.881,79.059,4436045
2004-12-27,79.037,79.262,78.784,78.881,4032979
2004-12-28,78.802,79.733,78.775,79.531,5360213
2004-12-29,79.134,79.666,79.128,79.434,4074265
2004-12-30,79.368,80.098,79.344,79.531,4712169
2004-12-31,79.77,80.024,79.683,79.753,3452428
2005-01-03,80.073,80.178,78.68,79.085,6552591
2005-01-04,79.076,79.628,78.09,78.236,7058864
2005-01-05,78.155,79.15,77.991,78.075,6979388
2005-01-06,78.106,78.463,77.708,77.831,5638316
2005-01-07,78.075,78.315,77.241,77.492,7664139
2005-01-10,77.492,77.742,77.056,77.408,5716676
2005-01-11,77.408,77.499,76.626,76.861,5866606
2005-01-12,76.861,77.087,76.101,77.031,6666678
2005-01-13,77.174,77.831,75.809,76.414,6599560
2005-01-14,76.058,76.253,75.686,76.132,6823772
2005-01-18,75.766,77.134,75.746,76.779,10496336
2005-01-19,76.82,76.98,75.184,75.322,9085551
2005-01-20,74.927,75.922,74.918,75.242,7055897
2005-01-21,75.242,75.484,74.617,74.741,8655295
2005-01-24,74.999,75.12,74.24,74.263,8080178
2005-01-25,74.417,74.908,74.391,74.589,6267444
2005-01-26,74.679,75.136,74.384,74.391,6356561
2005-01-27,74.026,74.608,73.982,74.417,5851277
2005-01-28,74.982,75.72,74.821,75.154,7367374
2005-01-31,75.766,76.011,75.283,75.58,5883294
2005-02-01,75.782,76.05,75.542,75.937,4495869
2005-02-02,75.874,76.335,75.754,76.294,4446430
2005-02-03,75.946,76.004,75.292,75.677,4856043
2005-02-04,75.251,76.649,75.242,76.466,4706239
2005-02-07,76.335,76.779,76.318,76.481,3507554
2005-02-08,76.277,76.571,76.154,76.154,4376839
2005-02-09,76.164,76.722,74.871,74.999,7001020
2005-02-10,75.201,75.322,74.679,75.048,5980689
2005-02-11,74.999,76.028,74.838,75.484,5232039
2005-02-14,75.371,76.066,75.371,75.704,3545867
2005-02-15,75.647,76.594,75.63,76.318,5313859
2005-02-16,76.236,76.836,76.213,76.553,5605682
2005-02-17,76.457,76.667,75.842,75.849,5258240
2005-02-18,75.849,76.253,74.878,75.46,5425346
2005-02-22,74.974,75.647,74.617,74.689,5975130
2005-02-23,74.669,74.787,74.069,74.511,6949845
2005-02-24,74.417,75.315,74.309,74.953,5134267
2005-02-25,74.717,75.08,74.669,75.08,5044289
2005-02-28,74.863,75.048,74.765,74.9,6118874
2005-03-01,74.953,75.589,74.908,75.484,4723911
2005-03-02,75.041,75.832,75.041,75.179,5612977
2005-03-03,75.363,75.413,74.593,74.765,4990891
2005-03-04,75.193,75.388,74.725,74.733,5876001
2005-03-07,74.717,74.846,74.102,74.109,9949398
2005-03-08,74.189,74.884,74.189,74.539,6288583
2005-03-09,74.45,75.242,74.441,74.717,5575899
2005-03-10,74.717,75.08,74.503,74.765,4230248
2005-03-11,74.635,74.765,73.786,74.035,5554391
2005-03-14,74.026,74.466,74.026,74.354,4864324
2005-03-15,74.433,74.651,73.786,73.929,4527881
2005-03-16,73.415,73.947,73.018,73.34,6266454
2005-03-17,73.212,73.365,72.572,72.701,6910418
2005-03-18,72.701,72.734,72.079,72.232,9325461
2005-03-21,72.346,73.041,72.226,72.417,5432767
2005-03-22,72.5,73.089,72.219,72.409,5503343
2005-03-23,72.79,73.762,72.669,73.235,6771613
2005-03-24,73.461,74.069,73.382,73.382,5675519
2005-03-28,73.39,74.133,73.317,73.657,5051952
2005-03-29,73.415,73.681,72.96,73.3,7489984
2005-03-30,73.074,73.527,73.074,73.365,6410945
2005-03-31,73.186,73.955,72.992,73.929,5461439
2005-04-01,74.017,74.24,72.847,73.17,7086921
2005-04-04,73.17,73.317,72.63,73.074,4619966
2005-04-05,73,73.082,72.219,72.467,5660068
2005-04-06,72.047,72.315,71.772,72.006,9686375
2005-04-07,72.006,72.167,71.278,71.553,7877844
2005-04-08,71.421,71.57,70.793,70.874,6401552
2005-04-11,70.672,70.841,69.65,69.74,10254572
2005-04-12,69.497,69.772,68.907,69.376,10444298
2005-04-13,69.383,69.555,68.154,68.422,8764188
2005-04-14,68.468,69.102,67.529,67.67,13180087
2005-04-15,64.311,64.449,61.756,62.055,34518715
2005-04-18,62.421,62.903,61.602,62.015,16384568
2005-04-19,62.28,62.459,60.88,61.067,11483044
2005-04-20,61.067,61.383,58.132,58.26,25184724
2005-04-21,59.052,59.952,58.899,59.892,20114116
2005-04-22,59.909,60.436,59.271,60.039,13577836
2005-04-25,60.872,61.264,59.909,60.365,12635624
2005-04-26,60.421,62.28,60.396,61.025,15448787
2005-04-27,61.238,62.443,61.083,62.34,14468260
2005-04-28,62.34,62.385,61.204,61.415,10676670
2005-04-29,62.34,62.359,61.415,61.795,10070650
2005-05-02,62.2,62.532,61.513,61.898,8942668
2005-05-03,62.12,62.261,61.431,61.87,7731621
2005-05-04,61.974,62.459,61.891,62.359,6819326
2005-05-05,63.105,63.196,60.948,61.083,15298115
2005-05-06,61.134,61.423,60.654,60.865,9581561
2005-05-09,60.888,61.053,60.443,60.663,6942185
2005-05-10,60.476,60.486,59.094,59.304,9939511
2005-05-11,59.569,59.619,58.665,59.286,8882722
2005-05-12,59.49,59.706,58.656,58.755,7492703
2005-05-13,58.68,59.758,58.672,59.19,8868138
2005-05-16,59.134,60.267,59.134,60.144,6801773
2005-05-17,59.813,60.216,59.327,60.105,6348652
2005-05-18,60.68,62.152,60.427,61.778,12742786
2005-05-19,61.891,62.815,61.787,62.428,8693486
2005-05-20,62.523,62.523,61.778,61.819,7829145
2005-05-23,61.732,62.253,61.488,61.898,5883169
2005-05-24,61.602,61.898,61.134,61.334,6997066
2005-05-25,61.018,61.513,60.818,61.488,6777917
2005-05-26,61.853,62.628,61.722,62.411,7049346
2005-05-27,62.385,62.49,61.916,62.376,3910614
2005-05-31,62.376,62.628,61.083,61.124,7929384
2005-06-01,61.141,62.7,61.141,62.174,9579834
2005-06-02,62.095,62.612,62.038,62.581,4977788
2005-06-03,62.345,62.376,61.277,61.318,7602705
2005-06-06,61.326,61.409,60.613,60.68,7391845
2005-06-07,60.68,61.561,60.68,60.712,6461374
2005-06-08,60.801,61.003,60.381,60.517,5781818
2005-06-09,60.339,61.061,60.057,60.623,5467130
2005-06-10,60.073,60.719,59.952,60.491,6051264
2005-06-13,60.276,61.431,60.234,60.719,7064671
2005-06-14,60.719,61.025,60.46,60.589,5338088
2005-06-15,61.246,61.891,60.801,61.732,9405063
2005-06-16,61.81,62.5,61.739,62.34,9692556
2005-06-17,62.866,62.887,61.795,61.803,10622778
2005-06-20,61.513,62.28,61.141,61.932,4630841
2005-06-21,62.055,62.298,61.579,61.819,6599809
2005-06-22,62.158,62.694,62.03,62.482,7166644
2005-06-23,62.145,62.27,60.728,61.012,9604179
2005-06-24,60.818,61.003,59.871,59.879,13383908
2005-06-27,59.879,60.491,59.466,59.774,8252483
2005-06-28,59.733,60.921,59.425,60.921,10162735
2005-06-29,60.888,61.229,60.373,60.452,7162562
2005-06-30,60.517,61.074,59.927,60.029,7573043
2005-07-01,60.112,60.948,60.112,60.413,5381598
2005-07-05,60.178,60.654,59.998,60.509,6407113
2005-07-06,60.517,61.608,60.197,61.334,9900080
2005-07-07,60.801,62.726,60.68,62.605,13314318
2005-07-08,62.605,64.336,62.411,64.156,16612614
2005-07-11,64.239,64.336,63.526,63.882,8881609
2005-07-12,64.077,65.122,64.06,64.756,13529014
2005-07-13,65.662,66.141,65.662,65.896,14016373
2005-07-14,66.34,66.884,66.34,66.683,10563203
2005-07-15,66.69,66.949,65.954,66.648,9374036
2005-07-18,66.332,67.912,66.083,66.188,10725738
2005-07-19,68.543,68.859,67.715,67.715,17488576
2005-07-20,67.314,68.737,67.143,68.446,11523338
2005-07-21,68.446,68.729,67.477,68.285,10216006
2005-07-22,67.946,68.468,67.847,68.317,5985388
2005-07-25,67.946,68.382,67.896,68.123,5509148
2005-07-26,68.08,68.243,67.838,68.057,5615079
2005-07-27,67.801,68.066,66.998,67.855,6009736
2005-07-28,67.597,67.937,67.371,67.801,7650048
2005-07-29,67.393,67.921,67.329,67.522,5352301
2005-08-01,67.151,67.838,67.031,67.5,4529119
2005-08-02,67.371,67.847,67.185,67.401,6650610
2005-08-03,67.401,68.123,67.24,68.002,5260715
2005-08-04,67.759,67.871,67.135,67.248,6435912
2005-08-05,66.949,67.751,66.932,67.441,4591291
2005-08-08,67.485,67.871,67.167,67.441,5468360
2005-08-09,67.477,67.921,67.102,67.558,4688436
2005-08-10,67.679,67.967,66.32,66.357,6677429
2005-08-11,66.286,66.949,66.037,66.877,5649067
2005-08-12,66.463,66.81,66.393,66.499,5412000
2005-08-15,66.261,67.102,66.03,66.748,4240881
2005-08-16,66.402,66.69,65.606,65.775,5452911
2005-08-17,65.856,66.295,65.403,65.775,5867347
2005-08-18,65.615,66.34,65.372,65.656,4589680
2005-08-19,65.826,67.393,65.662,66.958,8010594
2005-08-22,66.949,67.434,66.223,66.828,6374358
2005-08-23,66.907,67.265,66.02,66.366,4944418
2005-08-24,65.963,66.667,65.72,65.791,5460204
2005-08-25,65.896,65.896,65.305,65.615,4457181
2005-08-26,65.381,65.549,64.933,65.03,6216273
2005-08-29,64.723,66.141,64.644,65.809,4975318
2005-08-30,65.536,65.536,64.707,65.159,7013376
2005-08-31,65.008,65.364,64.619,65.228,6675452
2005-09-01,64.853,64.985,64.191,64.353,7890328
2005-09-02,64.32,64.733,64.286,64.286,4549263
2005-09-06,64.482,65.686,64.482,65.549,7793670
2005-09-07,65.289,65.639,64.985,65.518,5087796
2005-09-08,65.761,65.954,65.13,65.372,5280739
2005-09-09,65.42,65.931,65.144,65.889,4922047
2005-09-12,65.557,66.429,65.536,65.922,4564342
2005-09-13,65.931,65.931,65.144,65.333,6230610
2005-09-14,65.333,65.856,65.063,65.113,4805243
2005-09-15,65.073,65.25,64.458,64.733,6012082
2005-09-16,65.03,65.13,64.587,64.993,9424466
2005-09-19,64.512,64.707,63.925,64.264,6346053
2005-09-20,64.134,64.441,63.618,63.671,8803244
2005-09-21,63.105,63.481,62.598,62.752,8807820
2005-09-22,62.752,63.512,62.539,63.276,8491894
2005-09-23,62.866,63.196,62.7,63.105,6716980
2005-09-26,63.358,63.437,62.242,62.628,6715492
2005-09-27,62.435,63.591,62.428,63.097,6797568
2005-09-28,63.155,64.508,63.155,64.32,9576247
2005-09-29,64.118,65.168,63.81,65.015,7291977
2005-09-30,64.741,65.13,64.701,64.903,6843179
2005-10-03,64.903,65.21,64.32,65.091,6547893
2005-10-04,65.25,65.914,64.667,64.813,7867337
2005-10-05,64.813,65.275,64.37,64.578,6178574
2005-10-06,64.578,64.942,63.671,64.482,10042223
2005-10-07,64.926,65.632,64.8,65.13,7576878
2005-10-10,65.729,66.424,65.597,65.736,9743231
2005-10-11,66.544,67.575,66.32,67.305,12089677
2005-10-12,66.949,67.095,66.303,66.499,9369835
2005-10-13,66.1,67.314,66.1,66.507,6835025
2005-10-14,66.828,66.915,66.02,66.624,6889158
2005-10-17,66.633,67.143,66.286,66.819,9801943
2005-10-18,68.228,68.446,67.434,67.539,14882198
2005-10-19,66.675,68.123,66.648,68.098,9273303
2005-10-20,67.959,68.114,67.055,67.29,7110157
2005-10-21,67.217,67.959,67.078,67.419,7255140
2005-10-24,67.273,67.645,66.828,67.529,6781005
2005-10-25,67.217,67.921,66.915,67.441,6681017
2005-10-26,67.129,67.855,66.925,67.039,5299768
2005-10-27,66.772,67.095,66.544,66.595,4581771
2005-10-28,66.602,66.69,65.13,65.873,9532247
2005-10-31,65.948,66.586,65.775,66.245,9677847
2005-11-01,66.223,66.463,65.767,66.012,6988778
2005-11-02,65.693,66.254,65.243,65.58,8219975
2005-11-03,65.978,67.177,65.783,67.047,9505918
2005-11-04,67.078,67.393,66.87,67.151,4735653
2005-11-07,67.233,67.838,67.208,67.645,5506554
2005-11-08,67.485,67.879,67.24,67.273,4355828
2005-11-09,66.915,67.419,66.739,67.022,4865187
2005-11-10,66.907,68.204,66.586,67.951,5848811
2005-11-11,68.123,68.64,68.08,68.406,5983903
2005-11-14,68.163,68.769,68.05,68.25,4725151
2005-11-15,67.985,69.497,67.985,69.199,8444557
2005-11-16,69.134,70.049,69.086,70.015,8273240
2005-11-17,69.725,70.371,69.383,70.3,6542208
2005-11-18,71.199,71.199,70.522,71.009,9870294
2005-11-21,70.874,71.092,70.396,70.621,5942495
2005-11-22,70.29,71.26,70.29,71.19,7152309
2005-11-23,71.295,72.321,71.156,71.845,6654190
2005-11-25,71.966,72.265,71.697,71.845,2718362
2005-11-28,71.845,72.354,71.801,72.096,6424666
2005-11-29,72.151,72.766,72.022,72.086,6361753
2005-11-30,72.047,72.523,71.786,71.925,7172455
2005-12-01,72.127,72.605,72.047,72.175,5739295
2005-12-02,72.006,72.127,71.491,71.722,5638932
2005-12-05,71.518,71.722,70.962,71.545,4973221
2005-12-06,71.65,72.685,71.65,72.119,6021232
2005-12-07,72.006,72.75,71.562,71.78,6415149
2005-12-08,71.658,71.933,70.12,70.793,7149707
2005-12-09,70.226,70.47,69.846,70.364,7986490
2005-12-12,70.396,70.672,69.383,69.547,7470579
2005-12-13,68.364,68.687,67.558,67.725,15498351
2005-12-14,67.679,67.921,67.112,67.256,8851695
2005-12-15,67.055,67.662,66.949,67.582,7608761
2005-12-16,67.871,67.959,67.151,67.45,9143522
2005-12-19,67.337,67.635,66.87,66.958,6160899
2005-12-20,67.112,67.233,66.393,66.731,6521446
2005-12-21,66.714,67.959,66.714,67.248,8462723
2005-12-22,66.837,67.337,66.586,67.329,8124551
2005-12-23,67.959,68.123,67.47,67.539,4469541
2005-12-27,67.539,68.364,67.061,67.143,5410764
2005-12-28,67.192,67.611,66.991,67.233,4742330
2005-12-29,66.991,67.199,66.521,66.667,4892628
2005-12-30,66.223,66.739,65.985,66.507,6735028
2006-01-03,66.706,66.786,65.381,66.393,14479999
2006-01-04,66.507,66.748,65.8,66.303,12147645
2006-01-05,65.856,67.069,65.527,66.748,8907689
2006-01-06,67.921,68.793,67.485,68.729,10131342
2006-01-09,67.879,68.163,67.46,67.742,8468042
2006-01-10,67.273,68.057,67.248,68.018,7045266
2006-01-11,68.26,68.617,67.477,68.098,7139697
2006-01-12,67.815,67.929,67.477,67.611,6085010
2006-01-13,67.151,67.513,66.748,67.29,8555052
2006-01-17,66.991,67.282,66.78,67.151,10744896
2006-01-18,67.959,68.527,67.575,67.801,13577342
2006-01-19,68.073,68.276,67.167,67.225,8013680
2006-01-20,67.185,67.192,65.736,65.826,10645645
2006-01-23,65.8,66.277,65.468,65.865,7557102
2006-01-24,65.851,66.463,65.372,65.412,7501355
2006-01-25,65.572,66.037,65.218,65.459,7878708
2006-01-26,65.938,66.057,65.201,65.305,9652264
2006-01-27,65.333,66.157,65.333,65.549,7543874
2006-01-30,64.896,66.188,64.896,66.044,6581887
2006-01-31,65.938,66.34,65.671,65.775,8369778
2006-02-01,65.452,66.534,65.25,66.295,6693621
2006-02-02,65.896,66.012,65.452,65.72,7660798
2006-02-03,65.168,65.348,64.499,64.701,12177063
2006-02-06,64.676,64.685,63.858,64.328,11826775
2006-02-07,64.32,64.878,64.156,64.604,6485727
2006-02-08,65.192,65.452,64.918,65.372,6216150
2006-02-09,65.372,65.372,64.32,65.046,9405063
2006-02-10,65.046,65.904,64.888,65.8,6639484
2006-02-13,65.8,66.268,64.87,65.082,6498207
2006-02-14,65.168,65.896,65.008,65.606,7509389
2006-02-15,65.42,65.938,65.13,65.412,6243093
2006-02-16,65.275,65.459,64.829,65.459,6563840
2006-02-17,65.459,65.557,64.829,65.297,6549378
2006-02-21,64.805,65.333,64.701,65.13,7215836
2006-02-22,64.723,66.057,64.701,65.816,6543819
2006-02-23,65.693,65.809,64.756,64.888,6154596
2006-02-24,65.25,65.25,64.604,64.805,4824279
2006-02-27,64.701,65.445,64.685,65.122,4680776
2006-02-28,64.805,65.168,64.491,64.918,7344504
2006-03-01,64.888,65.381,64.547,64.644,6393023
2006-03-02,64.362,64.896,64.353,64.676,5461688
2006-03-03,64.328,65.394,64.328,64.693,5382088
2006-03-06,64.651,65.243,64.644,64.723,5820995
2006-03-07,64.733,65.364,64.611,64.959,5352547
2006-03-08,64.926,66.02,64.926,65.646,6884458
2006-03-09,65.744,66.326,65.372,65.549,5328075
2006-03-10,65.557,66.544,65.557,65.994,5912460
2006-03-13,65.985,66.667,65.896,66.286,5650305
2006-03-14,65.948,67.143,65.914,67.055,5583679
2006-03-15,66.87,67.767,66.861,67.46,6637876
2006-03-16,67.5,67.732,66.837,67.047,5314233
2006-03-17,67.434,67.485,67.005,67.393,7928268
2006-03-20,67.24,67.759,67.143,67.597,4783738
2006-03-21,67.815,68.761,67.619,67.806,8466430
2006-03-22,67.434,68.512,67.434,68.324,6141247
2006-03-23,68.145,68.179,67.095,67.314,6310831
2006-03-24,67.143,67.732,67.143,67.485,5182719
2006-03-27,67.135,67.362,66.81,67.217,4786702
2006-03-28,67.039,67.47,66.577,66.69,5564402
2006-03-29,66.507,67.597,66.507,67.256,5305702
2006-03-30,67.055,67.715,67.013,67.314,5518050
2006-03-31,67.112,67.635,66.577,66.722,7201251
2006-04-03,66.925,67.627,66.87,67.199,5092987
2006-04-04,67.192,67.782,66.991,67.513,4762353
2006-04-05,67.419,68.324,67.41,68.098,6827603
2006-04-06,67.715,68.221,67.441,67.806,6110970
2006-04-07,67.635,67.801,66.699,66.731,6597209
2006-04-10,66.559,66.941,66.34,66.424,4483881
2006-04-11,66.205,66.393,65.333,65.656,7366260
2006-04-12,65.615,65.834,65.236,65.333,4826874
2006-04-13,65.677,66.828,65.632,66.326,5932486
2006-04-17,66.277,67.086,65.856,66.05,5727429
2006-04-18,66.254,67.582,66.1,67.401,9764492
2006-04-19,67.921,67.959,65.744,66.231,13044868
2006-04-20,66.057,67.031,66.05,66.357,7709128
2006-04-21,66.739,66.748,65.842,66.066,7561175
2006-04-24,65.775,66.675,65.615,66.429,8162746
2006-04-25,66.303,67.069,66.02,66.884,8473849
2006-04-26,67.022,67.539,66.915,67.434,8217996
2006-04-27,66.907,68.285,66.907,67.865,10022201
2006-04-28,67.567,67.653,66.326,66.618,10009593
2006-05-01,66.819,67.401,66.424,66.528,7341171
2006-05-02,66.429,66.941,66.34,66.683,5354278
2006-05-03,66.78,67.387,66.706,66.907,7071348
2006-05-04,67.047,67.225,66.667,66.69,4899549
2006-05-05,67.112,67.426,66.907,67.378,5485172
2006-05-08,66.828,67.329,66.586,67.061,4765936
2006-05-09,66.739,67.387,66.667,67.337,5034030
2006-05-10,67.337,67.419,66.828,67.069,4238164
2006-05-11,66.87,67.225,66.706,66.714,6515514
2006-05-12,66.722,67.71,66.586,66.624,7027591
2006-05-15,66.178,67.273,66.178,67.061,7132650
2006-05-16,67.151,67.354,66.402,66.471,5506184
2006-05-17,66.141,66.514,65.549,65.753,7328806
2006-05-18,65.13,65.816,64.747,65.259,6701161
2006-05-19,65.42,65.536,64.328,64.951,8675194
2006-05-22,64.587,65,64.239,64.741,7414713
2006-05-23,64.926,65.775,64.431,64.587,6187350
2006-05-24,64.2,64.756,63.963,64.547,9128069
2006-05-25,64.636,64.87,64.441,64.837,4934160
2006-05-26,64.853,65.42,64.482,65.333,4425170
2006-05-30,65.008,65.501,64.845,64.853,6240253
2006-05-31,64.845,65.394,64.408,64.644,7862392
2006-06-01,64.636,65.43,64.57,65.281,6008996
2006-06-02,65.13,65.178,64.035,64.362,8915598
2006-06-05,63.997,64.756,63.925,63.963,6866789
2006-06-06,63.963,64.644,63.512,64.528,8959847
2006-06-07,64.547,65.324,64.013,64.035,9795146
2006-06-08,63.55,64.384,62.095,62.324,16653034
2006-06-09,62.49,63.188,62.34,62.805,7565257
2006-06-12,62.805,63.178,62.307,62.316,6054727
2006-06-13,62.411,63.053,62.152,62.242,9045131
2006-06-14,62.242,62.984,62.242,62.872,7417801
2006-06-15,62.984,63.739,62.253,63.557,8255816
2006-06-16,63.462,63.534,62.761,63.066,10007741
2006-06-19,63.025,63.349,62.572,62.839,6531334
2006-06-20,62.976,63.349,62.5,63.097,7561799
2006-06-21,63.097,63.557,63.089,63.349,6861470
2006-06-22,63.235,63.406,62.298,62.452,6809186
2006-06-23,62.421,62.976,62.247,62.376,5587266
2006-06-26,62.333,62.718,62.137,62.421,4247680
2006-06-27,62.558,62.782,61.748,61.998,6917711
